shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
C1220072,-16.903813,145.695802,20003
C1220072,-16.903680,145.695995,20004
C1220072,-16.903623,145.696147,20005
C1220072,-16.903570,145.696341,20006
C1220072,-16.903556,145.696587,20007
C1220072,-16.903664,145.697481,20008
C1220072,-16.903664,145.697481,30001
C1220072,-16.903725,145.697986,30002
C1220072,-16.903770,145.698386,30003
C1220072,-16.903837,145.698872,30004
C1220072,-16.902534,145.699054,30005
C1220072,-16.902181,145.699059,30006
C1220072,-16.901943,145.699025,30007
C1220072,-16.901479,145.698800,30008
C1220072,-16.901232,145.698666,30009
C1220072,-16.900993,145.698550,30010
C1220072,-16.900832,145.698387,30011
C1220072,-16.900792,145.698356,30012
C1220072,-16.900796,145.698346,30013
C1220072,-16.900807,145.698292,30014
C1220072,-16.900807,145.698236,30015
C1220072,-16.900796,145.698182,30016
C1220072,-16.900774,145.698132,30017
C1220072,-16.900743,145.698087,30018
C1220072,-16.900704,145.698050,30019
C1220072,-16.900658,145.698022,30020
C1220072,-16.900608,145.698005,30021
C1220072,-16.900555,145.697999,30022
C1220072,-16.900502,145.698005,30023
C1220072,-16.900452,145.698022,30024
C1220072,-16.900431,145.698035,30025
C1220072,-16.900406,145.698050,30026
C1220072,-16.900367,145.698087,30027
C1220072,-16.900336,145.698132,30028
C1220072,-16.900328,145.698151,30029
C1220072,-16.900314,145.698182,30030
C1220072,-16.900303,145.698236,30031
C1220072,-16.900303,145.698292,30032
C1220072,-16.900313,145.698341,30033
C1220072,-16.900185,145.698742,30034
C1220072,-16.900047,145.699217,30035
C1220072,-16.899972,145.699355,30036
C1220072,-16.899796,145.699484,30037
C1220072,-16.899536,145.699628,30038
C1220072,-16.898861,145.699730,30039
C1220072,-16.895160,145.700287,30040
C1220072,-16.895066,145.699447,30041
C1220072,-16.895066,145.699447,40001
C1220072,-16.895019,145.699027,40002
C1220072,-16.895033,145.699022,40003
C1220072,-16.895055,145.699008,40004
C1220072,-16.895075,145.698990,40005
C1220072,-16.895090,145.698968,40006
C1220072,-16.895100,145.698944,40007
C1220072,-16.895105,145.698923,40008
C1220072,-16.895106,145.698891,40009
C1220072,-16.895100,145.698864,40010
C1220072,-16.895090,145.698840,40011
C1220072,-16.895075,145.698818,40012
C1220072,-16.895055,145.698800,40013
C1220072,-16.895033,145.698786,40014
C1220072,-16.895009,145.698778,40015
C1220072,-16.894996,145.698777,40016
C1220072,-16.894944,145.698303,40017
C1220072,-16.894960,145.698297,40018
C1220072,-16.894980,145.698285,40019
C1220072,-16.894998,145.698269,40020
C1220072,-16.895011,145.698249,40021
C1220072,-16.895021,145.698227,40022
C1220072,-16.895026,145.698200,40023
C1220072,-16.895026,145.698179,40024
C1220072,-16.895021,145.698155,40025
C1220072,-16.895011,145.698133,40026
C1220072,-16.894998,145.698113,40027
C1220072,-16.894980,145.698098,40028
C1220072,-16.894960,145.698085,40029
C1220072,-16.894938,145.698077,40030
C1220072,-16.894922,145.698076,40031
C1220072,-16.894790,145.696915,40032
C1220072,-16.894817,145.696908,40033
C1220072,-16.894832,145.696898,40034
C1220072,-16.894847,145.696885,40035
C1220072,-16.894858,145.696869,40036
C1220072,-16.894866,145.696851,40037
C1220072,-16.894870,145.696832,40038
C1220072,-16.894870,145.696812,40039
C1220072,-16.894866,145.696794,40040
C1220072,-16.894858,145.696775,40041
C1220072,-16.894847,145.696759,40042
C1220072,-16.894833,145.696746,40043
C1220072,-16.894817,145.696736,40044
C1220072,-16.894799,145.696730,40045
C1220072,-16.894780,145.696728,40046
C1220072,-16.894770,145.696729,40047
C1220072,-16.894528,145.694530,40048
C1220072,-16.892918,145.694719,40049
C1220072,-16.892660,145.694836,40050
C1220072,-16.891455,145.695687,40051
C1220072,-16.891317,145.695754,40052
C1220072,-16.891140,145.695827,40053
C1220072,-16.889852,145.696064,40054
C1220072,-16.889214,145.696334,40055
C1220072,-16.889203,145.696339,40056
C1220072,-16.889203,145.696339,50001
C1220072,-16.889044,145.696411,50002
C1220072,-16.888286,145.696713,50003
C1220072,-16.888176,145.696638,50004
C1220072,-16.887868,145.696334,50005
C1220072,-16.887606,145.696059,50006
C1220072,-16.886499,145.695307,50007
C1220072,-16.886377,145.695219,50008
C1220072,-16.886308,145.695150,50009
C1220072,-16.886301,145.695136,50010
C1220072,-16.886262,145.695046,50011
C1220072,-16.886211,145.695032,50012
C1220072,-16.886161,145.695025,50013
C1220072,-16.885861,145.694844,50014
C1220072,-16.884704,145.694088,50015
C1220072,-16.883618,145.693332,50016
C1220072,-16.883344,145.693149,50017
C1220072,-16.883091,145.692968,50018
C1220072,-16.882878,145.692880,50019
C1220072,-16.882668,145.692894,50020
C1220072,-16.882389,145.693071,50021
C1220072,-16.881905,145.692400,50022
C1220072,-16.880822,145.691135,50023
C1220072,-16.880486,145.690709,50024
C1220072,-16.880449,145.690650,50025
C1220072,-16.880449,145.690650,60001
C1220072,-16.880178,145.690221,60002
C1220072,-16.879902,145.689662,60003
C1220072,-16.879695,145.689202,60004
C1220072,-16.879356,145.688500,60005
C1220072,-16.879183,145.688251,60006
C1220072,-16.878938,145.687878,60007
C1220072,-16.878675,145.687570,60008
C1220072,-16.878263,145.687181,60009
C1220072,-16.877836,145.686811,60010
C1220072,-16.877355,145.686486,60011
C1220072,-16.876819,145.686243,60012
C1220072,-16.876162,145.685990,60013
C1220072,-16.875837,145.685903,60014
C1220072,-16.875437,145.685850,60015
C1220072,-16.874897,145.685810,60016
C1220072,-16.874205,145.685814,60017
C1220072,-16.873080,145.685853,60018
C1220072,-16.871911,145.685903,60019
C1220072,-16.870957,145.685974,60020
C1220072,-16.870062,145.686253,60021
C1220072,-16.869282,145.686666,60022
C1220072,-16.868504,145.687235,60023
C1220072,-16.868185,145.687564,60024
C1220072,-16.867776,145.688059,60025
C1220072,-16.867644,145.687947,60026
C1220072,-16.867599,145.687763,60027
C1220072,-16.867683,145.687443,60028
C1220072,-16.867970,145.686844,60029
C1220072,-16.868383,145.686271,60030
C1220072,-16.868632,145.685940,60031
C1220072,-16.869769,145.684861,60032
C1220072,-16.869769,145.684861,70001
C1220072,-16.870699,145.683978,70002
C1220072,-16.871214,145.683471,70003
C1220072,-16.871416,145.683206,70004
C1220072,-16.871546,145.682899,70005
C1220072,-16.871631,145.682470,70006
C1220072,-16.871468,145.680897,70007
C1220072,-16.871097,145.680940,70008
C1220072,-16.871097,145.680940,80001
C1220072,-16.869589,145.681110,80002
C1220072,-16.869147,145.680960,80003
C1220072,-16.868508,145.680898,80004
C1220072,-16.867367,145.681070,80005
C1220072,-16.866373,145.681727,80006
C1220072,-16.865943,145.682091,80007
C1220072,-16.865408,145.682589,80008
C1220072,-16.865408,145.682589,90001
C1220072,-16.865173,145.682807,90002
C1220072,-16.864706,145.682974,90003
C1220072,-16.864376,145.683102,90004
C1220072,-16.864206,145.683225,90005
C1220072,-16.864053,145.683367,90006
C1220072,-16.863917,145.683688,90007
C1220072,-16.863808,145.684043,90008
C1220072,-16.863504,145.684971,90009
C1220072,-16.862898,145.686018,90010
C1220072,-16.862748,145.686216,90011
C1220072,-16.862230,145.686553,90012
C1220072,-16.862516,145.687307,90013
C1220072,-16.862634,145.687452,90014
C1220072,-16.863273,145.687888,90015
C1220072,-16.863331,145.687997,90016
C1220072,-16.863312,145.688249,90017
C1220072,-16.863021,145.688640,90018
C1220072,-16.862911,145.688918,90019
C1220072,-16.862558,145.689244,90020
C1220072,-16.862258,145.689548,90021
C1220072,-16.862258,145.689548,100001
C1220072,-16.862121,145.689687,100002
C1220072,-16.862013,145.689771,100003
C1220072,-16.861764,145.689574,100004
C1220072,-16.861650,145.689504,100005
C1220072,-16.861333,145.689370,100006
C1220072,-16.861098,145.690003,100007
C1220072,-16.860700,145.690525,100008
C1220072,-16.860682,145.690507,100009
C1220072,-16.860655,145.690491,100010
C1220072,-16.860626,145.690481,100011
C1220072,-16.860594,145.690478,100012
C1220072,-16.860564,145.690481,100013
C1220072,-16.860535,145.690491,100014
C1220072,-16.860508,145.690507,100015
C1220072,-16.860485,145.690529,100016
C1220072,-16.860467,145.690555,100017
C1220072,-16.860455,145.690584,100018
C1220072,-16.860448,145.690616,100019
C1220072,-16.860448,145.690648,100020
C1220072,-16.860454,145.690680,100021
C1220072,-16.860467,145.690709,100022
C1220072,-16.860485,145.690735,100023
C1220072,-16.860496,145.690745,100024
C1220072,-16.860508,145.690757,100025
C1220072,-16.860535,145.690773,100026
C1220072,-16.860564,145.690783,100027
C1220072,-16.860595,145.690786,100028
C1220072,-16.860626,145.690783,100029
C1220072,-16.860655,145.690773,100030
C1220072,-16.860678,145.690759,100031
C1220072,-16.860945,145.691147,100032
C1220072,-16.862241,145.692544,100033
C1220072,-16.862603,145.692998,100034
C1220072,-16.861659,145.693429,100035
C1220072,-16.858151,145.694640,100036
C1220072,-16.856768,145.695037,100037
C1220072,-16.855571,145.695216,100038
C1220072,-16.854949,145.695278,100039
C1220072,-16.854459,145.695326,100040
C1220072,-16.854292,145.695343,100041
C1220072,-16.853221,145.695450,100042
C1220072,-16.849624,145.695903,100043
C1220072,-16.849069,145.696095,100044
C1220072,-16.848523,145.696265,100045
C1220072,-16.848258,145.696378,100046
C1220072,-16.847896,145.696564,100047
C1220072,-16.847341,145.696842,100048
C1220072,-16.847130,145.696947,100049
C1220072,-16.846969,145.696984,100050
C1220072,-16.846794,145.696940,100051
C1220072,-16.846565,145.696839,100052
C1220072,-16.845822,145.696293,100053
C1220072,-16.845548,145.696162,100054
C1220072,-16.845049,145.695941,100055
C1220072,-16.844502,145.695698,100056
C1220072,-16.844280,145.695599,100057
C1220072,-16.843795,145.695356,100058
C1220072,-16.843451,145.695144,100059
C1220072,-16.843145,145.694916,100060
C1220072,-16.842295,145.694189,100061
C1220072,-16.841679,145.693556,100062
C1220072,-16.840912,145.693123,100063
C1220072,-16.840599,145.692882,100064
C1220072,-16.840599,145.692855,100065
C1220072,-16.840581,145.692763,100066
C1220072,-16.840544,145.692676,100067
C1220072,-16.840491,145.692600,100068
C1220072,-16.840424,145.692537,100069
C1220072,-16.840346,145.692490,100070
C1220072,-16.840260,145.692461,100071
C1220072,-16.840170,145.692451,100072
C1220072,-16.840122,145.692456,100073
C1220072,-16.840080,145.692461,100074
C1220072,-16.839994,145.692490,100075
C1220072,-16.839916,145.692537,100076
C1220072,-16.839902,145.692551,100077
C1220072,-16.839849,145.692600,100078
C1220072,-16.839796,145.692676,100079
C1220072,-16.839770,145.692738,100080
C1220072,-16.839519,145.692824,100081
C1220072,-16.838882,145.692923,100082
C1220072,-16.838398,145.692953,100083
C1220072,-16.838398,145.692953,110001
C1220072,-16.838245,145.692963,110002
C1220072,-16.836256,145.693091,110003
C1220072,-16.835072,145.693097,110004
C1220072,-16.834855,145.693083,110005
C1220072,-16.834526,145.693061,110006
C1220072,-16.833824,145.693014,110007
C1220072,-16.832118,145.693058,110008
C1220072,-16.831919,145.692936,110009
C1220072,-16.831807,145.692907,110010
C1220072,-16.831546,145.692883,110011
C1220072,-16.831519,145.692245,110012
C1220072,-16.831468,145.691301,110013
C1220072,-16.831468,145.691301,120001
C1220072,-16.831455,145.691048,120002
C1220072,-16.831405,145.690135,120003
C1220072,-16.831030,145.690180,120004
C1220072,-16.831030,145.690180,130001
C1220072,-16.830260,145.690272,130002
C1220072,-16.829456,145.690369,130003
C1220072,-16.828721,145.690460,130004
C1220072,-16.828042,145.690537,130005
C1220072,-16.827251,145.690729,130006
C1220072,-16.826895,145.690850,130007
C1220072,-16.826362,145.691023,130008
C1220072,-16.826054,145.691124,130009
C1220072,-16.825523,145.691284,130010
C1220072,-16.825253,145.688834,130011
C1220072,-16.825168,145.688212,130012
C1220072,-16.824930,145.687566,130013
C1220072,-16.824807,145.686451,130014
C1220072,-16.824369,145.686509,130015
C1220072,-16.824369,145.686509,140001
C1220072,-16.824365,145.686509,140002
C1220072,-16.823674,145.686492,140003
C1220072,-16.823054,145.686536,140004
C1220072,-16.822682,145.686470,140005
C1220072,-16.822685,145.686459,140006
C1220072,-16.822685,145.686445,140007
C1220072,-16.822682,145.686430,140008
C1220072,-16.822677,145.686417,140009
C1220072,-16.822669,145.686406,140010
C1220072,-16.822659,145.686397,140011
C1220072,-16.822647,145.686390,140012
C1220072,-16.822634,145.686385,140013
C1220072,-16.822621,145.686384,140014
C1220072,-16.822608,145.686385,140015
C1220072,-16.822583,145.686397,140016
C1220072,-16.822578,145.686402,140017
C1220072,-16.822209,145.685959,140018
C1220072,-16.821831,145.685743,140019
C1220072,-16.821511,145.685712,140020
C1220072,-16.819981,145.685937,140021
C1220072,-16.820133,145.687383,140022
C1220072,-16.820413,145.689457,140023
C1220072,-16.820266,145.689757,140024
C1220072,-16.820220,145.690115,140025
C1220072,-16.820253,145.690287,140026
C1220072,-16.820222,145.690313,140027
C1220072,-16.820205,145.690338,140028
C1220072,-16.820194,145.690365,140029
C1220072,-16.820188,145.690394,140030
C1220072,-16.820188,145.690400,140031
C1220072,-16.818374,145.691044,140032
C1220072,-16.818239,145.691046,140033
C1220074,-16.818239,145.691046,10001
C1220074,-16.818143,145.691047,10002
C1220074,-16.818058,145.691113,10003
C1220074,-16.818047,145.691188,10004
C1220074,-16.818066,145.691269,10005
C1220074,-16.818133,145.691322,10006
C1220074,-16.818234,145.691320,10007
C1220074,-16.818323,145.691221,10008
C1220074,-16.818357,145.691130,10009
C1220074,-16.818374,145.691044,10010
C1220074,-16.820188,145.690400,10011
C1220074,-16.820188,145.690424,10012
C1220074,-16.820194,145.690453,10013
C1220074,-16.820205,145.690480,10014
C1220074,-16.820222,145.690505,10015
C1220074,-16.820241,145.690522,10016
C1220074,-16.820268,145.690540,10017
C1220074,-16.820296,145.690549,10018
C1220074,-16.820324,145.690552,10019
C1220074,-16.820352,145.690549,10020
C1220074,-16.820364,145.690545,10021
C1220074,-16.820380,145.690540,10022
C1220074,-16.820403,145.690525,10023
C1220074,-16.820426,145.690505,10024
C1220074,-16.820443,145.690480,10025
C1220074,-16.820454,145.690453,10026
C1220074,-16.820460,145.690424,10027
C1220074,-16.820460,145.690394,10028
C1220074,-16.820454,145.690365,10029
C1220074,-16.820443,145.690338,10030
C1220074,-16.820426,145.690313,10031
C1220074,-16.820404,145.690293,10032
C1220074,-16.820380,145.690278,10033
C1220074,-16.820352,145.690269,10034
C1220074,-16.820335,145.690267,10035
C1220074,-16.820362,145.690052,10036
C1220074,-16.820347,145.689904,10037
C1220074,-16.820413,145.689457,10038
C1220074,-16.820133,145.687383,10039
C1220074,-16.819981,145.685937,10040
C1220074,-16.821511,145.685712,10041
C1220074,-16.821831,145.685743,10042
C1220074,-16.822209,145.685959,10043
C1220074,-16.822578,145.686402,10044
C1220074,-16.822573,145.686406,10045
C1220074,-16.822565,145.686417,10046
C1220074,-16.822560,145.686430,10047
C1220074,-16.822557,145.686444,10048
C1220074,-16.822560,145.686472,10049
C1220074,-16.822565,145.686486,10050
C1220074,-16.822573,145.686496,10051
C1220074,-16.822587,145.686507,10052
C1220074,-16.822595,145.686512,10053
C1220074,-16.822608,145.686517,10054
C1220074,-16.822634,145.686517,10055
C1220074,-16.822647,145.686512,10056
C1220074,-16.822659,145.686505,10057
C1220074,-16.822669,145.686496,10058
C1220074,-16.822677,145.686485,10059
C1220074,-16.822682,145.686470,10060
C1220074,-16.823054,145.686536,10061
C1220074,-16.823674,145.686492,10062
C1220074,-16.824284,145.686508,10063
C1220074,-16.824284,145.686508,20001
C1220074,-16.824365,145.686509,20002
C1220074,-16.824807,145.686451,20003
C1220074,-16.824930,145.687566,20004
C1220074,-16.825168,145.688212,20005
C1220074,-16.825253,145.688834,20006
C1220074,-16.825523,145.691284,20007
C1220074,-16.826054,145.691124,20008
C1220074,-16.826362,145.691023,20009
C1220074,-16.826895,145.690850,20010
C1220074,-16.827251,145.690729,20011
C1220074,-16.828042,145.690537,20012
C1220074,-16.828721,145.690460,20013
C1220074,-16.829456,145.690369,20014
C1220074,-16.830260,145.690272,20015
C1220074,-16.831020,145.690181,20016
C1220074,-16.831020,145.690181,30001
C1220074,-16.831405,145.690135,30002
C1220074,-16.831455,145.691048,30003
C1220074,-16.831519,145.692245,30004
C1220074,-16.831546,145.692883,30005
C1220074,-16.831554,145.693072,30006
C1220074,-16.831556,145.693354,30007
C1220074,-16.831487,145.693561,30008
C1220074,-16.831461,145.694354,30009
C1220074,-16.831441,145.694680,30010
C1220074,-16.831434,145.694682,30011
C1220074,-16.831415,145.694694,30012
C1220074,-16.831397,145.694710,30013
C1220074,-16.831384,145.694730,30014
C1220074,-16.831375,145.694752,30015
C1220074,-16.831370,145.694775,30016
C1220074,-16.831370,145.694799,30017
C1220074,-16.831373,145.694811,30018
C1220074,-16.831375,145.694822,30019
C1220074,-16.831384,145.694844,30020
C1220074,-16.831397,145.694864,30021
C1220074,-16.831415,145.694880,30022
C1220074,-16.831434,145.694892,30023
C1220074,-16.831456,145.694899,30024
C1220074,-16.831479,145.694902,30025
C1220074,-16.831490,145.694901,30026
C1220074,-16.831502,145.694899,30027
C1220074,-16.831524,145.694892,30028
C1220074,-16.831543,145.694880,30029
C1220074,-16.831561,145.694864,30030
C1220074,-16.831878,145.694862,30031
C1220074,-16.832430,145.694928,30032
C1220074,-16.832565,145.695010,30033
C1220074,-16.832805,145.695181,30034
C1220074,-16.833683,145.695984,30035
C1220074,-16.833851,145.696112,30036
C1220074,-16.834149,145.696286,30037
C1220074,-16.834310,145.696327,30038
C1220074,-16.834499,145.696323,30039
C1220074,-16.834924,145.696274,30040
C1220074,-16.834938,145.696157,30041
C1220074,-16.834938,145.696047,30042
C1220074,-16.834849,145.695220,30043
C1220074,-16.834800,145.694504,30044
C1220074,-16.834847,145.694297,30045
C1220074,-16.834868,145.694304,30046
C1220074,-16.834897,145.694308,30047
C1220074,-16.834926,145.694304,30048
C1220074,-16.834954,145.694295,30049
C1220074,-16.834979,145.694280,30050
C1220074,-16.835001,145.694259,30051
C1220074,-16.835018,145.694235,30052
C1220074,-16.835029,145.694207,30053
C1220074,-16.835036,145.694177,30054
C1220074,-16.835036,145.694170,30055
C1220074,-16.835035,145.694147,30056
C1220074,-16.835029,145.694117,30057
C1220074,-16.835018,145.694089,30058
C1220074,-16.835001,145.694065,30059
C1220074,-16.834988,145.694053,30060
C1220074,-16.834979,145.694044,30061
C1220074,-16.834954,145.694029,30062
C1220074,-16.834926,145.694020,30063
C1220074,-16.834897,145.694016,30064
C1220074,-16.834868,145.694020,30065
C1220074,-16.834840,145.694029,30066
C1220074,-16.834815,145.694044,30067
C1220074,-16.834794,145.694064,30068
C1220074,-16.834778,145.694028,30069
C1220074,-16.834713,145.693855,30070
C1220074,-16.834686,145.693682,30071
C1220074,-16.834692,145.692741,30072
C1220074,-16.834813,145.692733,30073
C1220074,-16.834965,145.692729,30074
C1220074,-16.835029,145.692608,30075
C1220074,-16.835021,145.692337,30076
C1220074,-16.834946,145.692255,30077
C1220074,-16.834856,145.692256,30078
C1220074,-16.834856,145.692256,40001
C1220074,-16.834786,145.692257,40002
C1220074,-16.834710,145.692332,40003
C1220074,-16.834691,145.692547,40004
C1220074,-16.834692,145.692741,40005
C1220074,-16.834686,145.693682,40006
C1220074,-16.834713,145.693855,40007
C1220074,-16.834778,145.694028,40008
C1220074,-16.834794,145.694064,40009
C1220074,-16.834776,145.694089,40010
C1220074,-16.834765,145.694117,40011
C1220074,-16.834758,145.694147,40012
C1220074,-16.834758,145.694177,40013
C1220074,-16.834765,145.694208,40014
C1220074,-16.834776,145.694235,40015
C1220074,-16.834793,145.694259,40016
C1220074,-16.834815,145.694280,40017
C1220074,-16.834840,145.694295,40018
C1220074,-16.834847,145.694297,40019
C1220074,-16.834868,145.694304,40020
C1220074,-16.834897,145.694308,40021
C1220074,-16.834926,145.694304,40022
C1220074,-16.834954,145.694295,40023
C1220074,-16.834979,145.694280,40024
C1220074,-16.835001,145.694259,40025
C1220074,-16.835018,145.694235,40026
C1220074,-16.835029,145.694207,40027
C1220074,-16.835036,145.694177,40028
C1220074,-16.835036,145.694170,40029
C1220074,-16.835104,145.694131,40030
C1220074,-16.835214,145.694040,40031
C1220074,-16.835288,145.693963,40032
C1220074,-16.835348,145.693828,40033
C1220074,-16.835485,145.693617,40034
C1220074,-16.835683,145.693507,40035
C1220074,-16.837356,145.693233,40036
C1220074,-16.838063,145.693168,40037
C1220074,-16.838905,145.693203,40038
C1220074,-16.839439,145.693055,40039
C1220074,-16.839545,145.693058,40040
C1220074,-16.839800,145.693134,40041
C1220074,-16.839849,145.693204,40042
C1220074,-16.839919,145.693269,40043
C1220074,-16.839994,145.693314,40044
C1220074,-16.840080,145.693343,40045
C1220074,-16.840170,145.693353,40046
C1220074,-16.840260,145.693343,40047
C1220074,-16.840291,145.693333,40048
C1220074,-16.840346,145.693314,40049
C1220074,-16.840424,145.693267,40050
C1220074,-16.840432,145.693260,40051
C1220074,-16.841012,145.693389,40052
C1220074,-16.841152,145.693470,40053
C1220074,-16.841504,145.693687,40054
C1220074,-16.842098,145.694267,40055
C1220074,-16.842954,145.695054,40056
C1220074,-16.843330,145.695338,40057
C1220074,-16.844066,145.695714,40058
C1220074,-16.844419,145.695869,40059
C1220074,-16.844975,145.696114,40060
C1220074,-16.845654,145.696446,40061
C1220074,-16.846018,145.696662,40062
C1220074,-16.846407,145.696930,40063
C1220074,-16.846861,145.697290,40064
C1220074,-16.846978,145.697415,40065
C1220074,-16.847121,145.697307,40066
C1220074,-16.847466,145.697055,40067
C1220074,-16.847965,145.696681,40068
C1220074,-16.848325,145.696475,40069
C1220074,-16.848596,145.696344,40070
C1220074,-16.849069,145.696095,40071
C1220074,-16.849624,145.695903,40072
C1220074,-16.853221,145.695450,40073
C1220074,-16.854292,145.695343,40074
C1220074,-16.854459,145.695326,40075
C1220074,-16.854949,145.695278,40076
C1220074,-16.855571,145.695216,40077
C1220074,-16.856768,145.695037,40078
C1220074,-16.858151,145.694640,40079
C1220074,-16.861659,145.693429,40080
C1220074,-16.862603,145.692998,40081
C1220074,-16.862241,145.692544,40082
C1220074,-16.860945,145.691147,40083
C1220074,-16.860678,145.690759,40084
C1220074,-16.860705,145.690735,40085
C1220074,-16.860723,145.690709,40086
C1220074,-16.860735,145.690680,40087
C1220074,-16.860742,145.690648,40088
C1220074,-16.860742,145.690616,40089
C1220074,-16.860735,145.690584,40090
C1220074,-16.860723,145.690555,40091
C1220074,-16.860705,145.690529,40092
C1220074,-16.860700,145.690525,40093
C1220074,-16.861098,145.690003,40094
C1220074,-16.861333,145.689370,40095
C1220074,-16.861650,145.689504,40096
C1220074,-16.861707,145.689539,40097
C1220074,-16.861707,145.689539,50001
C1220074,-16.861764,145.689574,50002
C1220074,-16.862013,145.689771,50003
C1220074,-16.862121,145.689687,50004
C1220074,-16.862558,145.689244,50005
C1220074,-16.862911,145.688918,50006
C1220074,-16.863021,145.688640,50007
C1220074,-16.863312,145.688249,50008
C1220074,-16.863331,145.687997,50009
C1220074,-16.863273,145.687888,50010
C1220074,-16.862634,145.687452,50011
C1220074,-16.862516,145.687307,50012
C1220074,-16.862230,145.686553,50013
C1220074,-16.862748,145.686216,50014
C1220074,-16.862898,145.686018,50015
C1220074,-16.863504,145.684971,50016
C1220074,-16.863808,145.684043,50017
C1220074,-16.863917,145.683688,50018
C1220074,-16.864053,145.683367,50019
C1220074,-16.864206,145.683225,50020
C1220074,-16.864376,145.683102,50021
C1220074,-16.864706,145.682974,50022
C1220074,-16.865173,145.682807,50023
C1220074,-16.865312,145.682678,50024
C1220074,-16.865312,145.682678,60001
C1220074,-16.865943,145.682091,60002
C1220074,-16.866373,145.681727,60003
C1220074,-16.867367,145.681070,60004
C1220074,-16.868508,145.680898,60005
C1220074,-16.869147,145.680960,60006
C1220074,-16.869589,145.681110,60007
C1220074,-16.870891,145.680962,60008
C1220074,-16.870891,145.680962,70001
C1220074,-16.871468,145.680897,70002
C1220074,-16.871631,145.682470,70003
C1220074,-16.871546,145.682899,70004
C1220074,-16.871416,145.683206,70005
C1220074,-16.871214,145.683471,70006
C1220074,-16.870699,145.683978,70007
C1220074,-16.868632,145.685940,70008
C1220074,-16.868509,145.686104,70009
C1220074,-16.868509,145.686104,80001
C1220074,-16.868383,145.686271,80002
C1220074,-16.867970,145.686844,80003
C1220074,-16.867683,145.687443,80004
C1220074,-16.867599,145.687763,80005
C1220074,-16.867644,145.687947,80006
C1220074,-16.867776,145.688059,80007
C1220074,-16.868185,145.687564,80008
C1220074,-16.868504,145.687235,80009
C1220074,-16.869282,145.686666,80010
C1220074,-16.870062,145.686253,80011
C1220074,-16.870957,145.685974,80012
C1220074,-16.871911,145.685903,80013
C1220074,-16.873080,145.685853,80014
C1220074,-16.874205,145.685814,80015
C1220074,-16.874897,145.685810,80016
C1220074,-16.875437,145.685850,80017
C1220074,-16.875837,145.685903,80018
C1220074,-16.876162,145.685990,80019
C1220074,-16.876819,145.686243,80020
C1220074,-16.877355,145.686486,80021
C1220074,-16.877836,145.686811,80022
C1220074,-16.878263,145.687181,80023
C1220074,-16.878675,145.687570,80024
C1220074,-16.878938,145.687878,80025
C1220074,-16.879183,145.688251,80026
C1220074,-16.879356,145.688500,80027
C1220074,-16.879695,145.689202,80028
C1220074,-16.879902,145.689662,80029
C1220074,-16.880022,145.689905,80030
C1220074,-16.880022,145.689905,90001
C1220074,-16.880178,145.690221,90002
C1220074,-16.880486,145.690709,90003
C1220074,-16.880822,145.691135,90004
C1220074,-16.881905,145.692400,90005
C1220074,-16.882389,145.693071,90006
C1220074,-16.882668,145.692894,90007
C1220074,-16.882878,145.692880,90008
C1220074,-16.883091,145.692968,90009
C1220074,-16.883344,145.693149,90010
C1220074,-16.883618,145.693332,90011
C1220074,-16.884704,145.694088,90012
C1220074,-16.885861,145.694844,90013
C1220074,-16.886005,145.695011,90014
C1220074,-16.886051,145.695113,90015
C1220074,-16.886060,145.695165,90016
C1220074,-16.886068,145.695212,90017
C1220074,-16.886107,145.695284,90018
C1220074,-16.886158,145.695297,90019
C1220074,-16.886222,145.695286,90020
C1220074,-16.886263,145.695283,90021
C1220074,-16.886335,145.695300,90022
C1220074,-16.886399,145.695305,90023
C1220074,-16.886499,145.695307,90024
C1220074,-16.887164,145.695759,90025
C1220074,-16.887164,145.695759,100001
C1220074,-16.887606,145.696059,100002
C1220074,-16.887868,145.696334,100003
C1220074,-16.888176,145.696638,100004
C1220074,-16.888286,145.696713,100005
C1220074,-16.889044,145.696411,100006
C1220074,-16.889214,145.696334,100007
C1220074,-16.889247,145.696321,100008
C1220074,-16.889247,145.696321,110001
C1220074,-16.889852,145.696064,110002
C1220074,-16.891140,145.695827,110003
C1220074,-16.891317,145.695754,110004
C1220074,-16.891455,145.695687,110005
C1220074,-16.892660,145.694836,110006
C1220074,-16.892918,145.694719,110007
C1220074,-16.894528,145.694530,110008
C1220074,-16.894770,145.696729,110009
C1220074,-16.894743,145.696736,110010
C1220074,-16.894726,145.696746,110011
C1220074,-16.894713,145.696759,110012
C1220074,-16.894701,145.696775,110013
C1220074,-16.894694,145.696793,110014
C1220074,-16.894690,145.696812,110015
C1220074,-16.894691,145.696834,110016
C1220074,-16.894694,145.696851,110017
C1220074,-16.894702,145.696869,110018
C1220074,-16.894713,145.696885,110019
C1220074,-16.894727,145.696898,110020
C1220074,-16.894743,145.696908,110021
C1220074,-16.894761,145.696914,110022
C1220074,-16.894780,145.696916,110023
C1220074,-16.894790,145.696915,110024
C1220074,-16.894922,145.698076,110025
C1220074,-16.894915,145.698075,110026
C1220074,-16.894892,145.698077,110027
C1220074,-16.894870,145.698085,110028
C1220074,-16.894850,145.698097,110029
C1220074,-16.894832,145.698113,110030
C1220074,-16.894819,145.698133,110031
C1220074,-16.894809,145.698155,110032
